Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;239;Serviço;985529-129/2027;Contratação de serviços especializados de castração de cães e gatos;Catálogo do Compras.gov.br;Serviço;932;SERVIÇOS DE VETERINÁRIA;;;30193;SERVIÇO DE CASTRAÇÃO PADRÃO VETERINÁRIO;-;120,0000;500,0000;60000,0000;0,0000;05/10/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;240;Serviço;985529-130/2027;Pagamento de taxas de contribuição associativa anual, anuidades e conselhos;Catálogo do Compras.gov.br;Serviço;959;SERVIÇOS FORNECIDOS POR OUTRAS ORGANIZAÇÕES DA SOCIEDADE(ASSOCIAÇÕES);;;;;-;0,0000;0,0000;160000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;241;Serviço;985529-131/2027;Prestação de serviços de arbitragem para campeonatos e torneios;Catálogo do Compras.gov.br;Serviço;951;SERVIÇOS FORNECIDOS POR ORGANIZAÇÕES COMERCIAL,DE EMPREGADORE DE PROFISSIONAIS;;;;;-;0,0000;0,0000;160000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;242;Serviço;985529-133/2027;Contratação de empresa para realização da 15ª Conferência Municipal de Assistência Social;Catálogo do Compras.gov.br;Serviço;951;SERVIÇOS FORNECIDOS POR ORGANIZAÇÕES COMERCIAL,DE EMPREGADORE DE PROFISSIONAIS;;;;;-;0,0000;0,0000;30000,0000;0,0000;01/06/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;244;Serviço;985529-134/2027;Prestação de serviços de fornecimento de passagens aéreas;Catálogo do Compras.gov.br;Serviço;661;SERVIÇOS DE TRANSPORTE AÉREO DE PASSAGEIROS;;;;;-;0,0000;0,0000;10000,0000;0,0000;15/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;243;Serviço;985529-134/2027;Prestação de serviços de fornecimento de passagens aéreas;Catálogo do Compras.gov.br;Serviço;661;SERVIÇOS DE TRANSPORTE AÉREO DE PASSAGEIROS;;;;;-;0,0000;0,0000;15000,0000;0,0000;15/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;245;Serviço;985529-134/2027;Prestação de serviços de fornecimento de passagens aéreas;Catálogo do Compras.gov.br;Serviço;661;SERVIÇOS DE TRANSPORTE AÉREO DE PASSAGEIROS;;;;;-;0,0000;0,0000;20000,0000;0,0000;15/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;246;Serviço;985529-134/2027;Prestação de serviços de fornecimento de passagens aéreas;Catálogo do Compras.gov.br;Serviço;661;SERVIÇOS DE TRANSPORTE AÉREO DE PASSAGEIROS;;;;;-;0,0000;0,0000;10000,0000;0,0000;15/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;247;Serviço;985529-134/2027;Prestação de serviços de fornecimento de passagens aéreas;Catálogo do Compras.gov.br;Serviço;661;SERVIÇOS DE TRANSPORTE AÉREO DE PASSAGEIROS;;;;;-;0,0000;0,0000;15000,0000;0,0000;15/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;248;Serviço;985529-136/2027;Concessão de uso de bem público de imóvel (Ginásio de Esportes);Catálogo do Compras.gov.br;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;;;;;-;0,0000;0,0000;2580,0000;0,0000;30/06/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;249;Serviço;985529-132/2027;Aquisição de lanches prontos e salgados para atender as demandas das secretarias municipais;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;45000,0000;0,0000;25/11/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;250;Serviço;985529-132/2027;Aquisição de lanches prontos e salgados para atender as demandas das secretarias municipais;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;10000,0000;0,0000;25/11/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;251;Serviço;985529-132/2027;Aquisição de lanches prontos e salgados para atender as demandas das secretarias municipais;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;6000,0000;0,0000;25/11/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;252;Serviço;985529-132/2027;Aquisição de lanches prontos e salgados para atender as demandas das secretarias municipais;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;80000,0000;0,0000;25/11/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;253;Serviço;985529-132/2027;Aquisição de lanches prontos e salgados para atender as demandas das secretarias municipais;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;2500,0000;0,0000;25/11/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;254;Serviço;985529-132/2027;Aquisição de lanches prontos e salgados para atender as demandas das secretarias municipais;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;3000,0000;0,0000;25/11/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;257;Serviço;985529-137/2027;Aquisição de refeições do tipo almoço na cidade de Toledo, visando atender as necessidades do municí;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;2000,0000;0,0000;07/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;259;Serviço;985529-135/2027;Aquisição de refeições preparadas para fornecimento no Município;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;100000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;255;Serviço;985529-138/2027;Contratação com prestador fornecedor de cartão individual de vale alimentação;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;50000,0000;0,0000;18/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;256;Serviço;985529-137/2027;Aquisição de refeições do tipo almoço na cidade de Toledo, visando atender as necessidades do municí;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;15210;CANTINA / BAR / LANCHONETE / REFEIÇÃO RÁPIDA / RESTAURANTE;-;10,0000;50,0000;500,0000;0,0000;07/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;258;Serviço;985529-135/2027;Aquisição de refeições preparadas para fornecimento no Município;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;60000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;260;Serviço;985529-135/2027;Aquisição de refeições preparadas para fornecimento no Município;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;35000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;261;Serviço;985529-135/2027;Aquisição de refeições preparadas para fornecimento no Município;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;20000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;262;Serviço;985529-135/2027;Aquisição de refeições preparadas para fornecimento no Município;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;1000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;263;Serviço;985529-135/2027;Aquisição de refeições preparadas para fornecimento no Município;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;;;-;0,0000;0,0000;1000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;264;Serviço;985529-139/2027;Serviços de coleta, transporte, tratamento e destinação final de resíduos hospitalares;Catálogo do Compras.gov.br;Serviço;942;SERVIÇOS DE ELIMINAÇÃO DE REJEITOS;;;;;-;0,0000;0,0000;125000,0000;0,0000;28/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;265;Serviço;985529-140/2027;Execução de serviços de coleta, transporte e aferição de peso dos resíduos recicláveis e orgânicos;Catálogo do Compras.gov.br;Serviço;942;SERVIÇOS DE ELIMINAÇÃO DE REJEITOS;;;;;-;0,0000;0,0000;800000,0000;0,0000;15/10/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;266;Serviço;985529-141/2027;Prestação de serviços ambientais para destinação final e comercialização dos resíduos sólidos;Catálogo do Compras.gov.br;Serviço;942;SERVIÇOS DE ELIMINAÇÃO DE REJEITOS;;;;;-;0,0000;0,0000;700000,0000;0,0000;15/06/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;267;Serviço;985529-142/2027;Prestação de serviços para recebimento de resíduos, aferição de peso, tratamento e disposição final;Catálogo do Compras.gov.br;Serviço;942;SERVIÇOS DE ELIMINAÇÃO DE REJEITOS;;;;;-;0,0000;0,0000;225000,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;271;Serviço;985529-143/2027;Confecção de materiais gráficos e de serigrafia;Catálogo do Compras.gov.br;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;;;;;-;0,0000;0,0000;25000,0000;0,0000;15/12/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;268;Serviço;985529-143/2027;Confecção de materiais gráficos e de serigrafia;Catálogo do Compras.gov.br;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;;;;;-;0,0000;0,0000;2000,0000;0,0000;15/12/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;269;Serviço;985529-143/2027;Confecção de materiais gráficos e de serigrafia;Catálogo do Compras.gov.br;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;;;;;-;0,0000;0,0000;3000,0000;0,0000;15/12/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;270;Serviço;985529-143/2027;Confecção de materiais gráficos e de serigrafia;Catálogo do Compras.gov.br;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;;;;;-;0,0000;0,0000;20000,0000;0,0000;15/12/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;272;Serviço;985529-143/2027;Confecção de materiais gráficos e de serigrafia;Catálogo do Compras.gov.br;Serviço;891;SERVIÇOS DE REPRODUÇÃO, PUBLICAÇÃO E IMPRESSÃO;;;;;-;0,0000;0,0000;20000,0000;0,0000;15/12/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;273;Serviço;985529-144/2027;Serviços de Fonoaudiologia;Catálogo do Compras.gov.br;Serviço;931;SERVIÇOS DE SAÚDE HUMANA;;;;;-;0,0000;0,0000;180000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;274;Serviço;985529-145/2027;Concessão temporária de direito real de uso das instalações da Praia Artificial;Catálogo do Compras.gov.br;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;;;;;-;0,0000;0,0000;13500,0000;0,0000;30/06/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;275;Serviço;985529-146/2027;Serviços de locação (Clube);Catálogo do Compras.gov.br;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;;;;;-;0,0000;0,0000;110000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;276;Serviço;985529-147/2027;Locação de imóvel urbano (CREAS);Catálogo do Compras.gov.br;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;;;;;-;0,0000;0,0000;36000,0000;0,0000;31/12/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;277;Serviço;985529-148/2027;Locação de imóvel urbano (CRAS);Catálogo do Compras.gov.br;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;;;;;-;0,0000;0,0000;47000,0000;0,0000;16/08/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;278;Serviço;985529-149/2027;Prestação de serviços visando a realização de avaliação de imóveis para locação, compra e venda;Catálogo do Compras.gov.br;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;;;;;-;0,0000;0,0000;15000,0000;0,0000;15/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;279;Serviço;985529-150/2027;Execução de obras para instalação e implantação de muros e cercamentos;Catálogo do Compras.gov.br;Serviço;542;SERVIÇOS GERAIS DE CONSTRUÇÃO PARA OBRAS DE ENGENHARIA CIVIL;;;;;-;0,0000;0,0000;50000,0000;0,0000;28/10/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;280;Serviço;985529-151/2027;Prestação de serviços de borracharia;Catálogo do Compras.gov.br;Serviço;872;SERVIÇOS DE REPARO DE OUTROS BENS;;;;;-;0,0000;0,0000;1000,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;281;Serviço;985529-151/2027;Prestação de serviços de borracharia;Catálogo do Compras.gov.br;Serviço;872;SERVIÇOS DE REPARO DE OUTROS BENS;;;;;-;0,0000;0,0000;10000,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;282;Serviço;985529-151/2027;Prestação de serviços de borracharia;Catálogo do Compras.gov.br;Serviço;872;SERVIÇOS DE REPARO DE OUTROS BENS;;;13552;REPARO DE PNEU / CÂMARA DE AR;-;10,0000;100,0000;1000,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;283;Serviço;985529-151/2027;Prestação de serviços de borracharia;Catálogo do Compras.gov.br;Serviço;872;SERVIÇOS DE REPARO DE OUTROS BENS;;;;;-;0,0000;0,0000;1000,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;284;Serviço;985529-151/2027;Prestação de serviços de borracharia;Catálogo do Compras.gov.br;Serviço;872;SERVIÇOS DE REPARO DE OUTROS BENS;;;;;-;0,0000;0,0000;25000,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;285;Serviço;985529-151/2027;Prestação de serviços de borracharia;Catálogo do Compras.gov.br;Serviço;872;SERVIÇOS DE REPARO DE OUTROS BENS;;;;;-;0,0000;0,0000;13200,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;286;Serviço;985529-151/2027;Prestação de serviços de borracharia;Catálogo do Compras.gov.br;Serviço;872;SERVIÇOS DE REPARO DE OUTROS BENS;;;;;-;0,0000;0,0000;1000,0000;0,0000;14/05/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;288;Serviço;985529-152/2027;Serviços de locação de estruturas e equipamentos;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;90000,0000;0,0000;15/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;287;Serviço;985529-152/2027;Serviços de locação de estruturas e equipamentos;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;40000,0000;0,0000;15/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;289;Serviço;985529-152/2027;Serviços de locação de estruturas e equipamentos;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;60000,0000;0,0000;15/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;290;Serviço;985529-152/2027;Serviços de locação de estruturas e equipamentos;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;20000,0000;0,0000;15/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;291;Serviço;985529-153/2027;Locação de estruturas, equipamentos e serviços diversos (Festa do Município);Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;1400000,0000;0,0000;15/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;292;Material;985529-154/2027;Aquisição de materiais de expediente e papelaria;Catálogo do Compras.gov.br;Material;7510;ARTIGOS PARA ESCRITÓRIO;;;;;-;0,0000;0,0000;5000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;293;Serviço;985529-155/2027;Prestação de serviços de disponibilização de equipamento (container) para coleta de resíduos volumos;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;300000,0000;0,0000;15/12/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;295;Material;985529-157/2027;Aquisição de materiais de construção;Catálogo do Compras.gov.br;Material;5680;MATERIAIS DIVERSOS PARA CONSTRUÇÃO;;;;;-;0,0000;0,0000;60000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;294;Serviço;985529-156/2027;Prestação de serviços com locação de máquina Pá Carregadeira com operador;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;;;-;0,0000;0,0000;300000,0000;0,0000;05/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;296;Material;985529-158/2027;Aquisição de materiais hidráulicos, hidrômetros, tubos e conexões;Catálogo do Compras.gov.br;Material;4730;ACESSÓRIOS E FERRAGENS ESPECIAIS PARA  MANGUEIRAS, CANOS  E TUBOS;;;;;-;0,0000;0,0000;7000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;298;Material;985529-160/2027;Aquisição de materiais e componentes elétricos;Catálogo do Compras.gov.br;Material;5975;FERRAGENS E SUPRIMENTOS DE ELETRICIDADE;;;;;-;0,0000;0,0000;20000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;297;Material;985529-159/2027;Aquisição de tintas e materiais para pintura;Catálogo do Compras.gov.br;Material;8010;TINTAS, VERNIZES E PRODUTOS CORRELATOS;;;;;-;0,0000;0,0000;30000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;299;Material;985529-161/2027;Aquisição de materiais e utensílios para copa e cozinha, higiene, limpeza e descartável;Catálogo do Compras.gov.br;Material;7290;UTENSÍLIOS COMERCIAIS E DOMÉSTICOS DIVERSOS;;;;;-;0,0000;0,0000;10000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;300;Serviço;985529-162/2027;Prestação de serviços de poda e corte de árvores;Catálogo do Compras.gov.br;Serviço;861;SERVIÇOS RELATIVOS À AGRICULTURA, CAÇA, REFLORESTAMENTO E PESCA;;;;;-;0,0000;0,0000;5000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;301;Serviço;985529-163/2027;Prestação de serviços contratação de bandas, shows artísticos e apresentações musicais;Catálogo do Compras.gov.br;Serviço;962;SERVIÇOS DE PROMOÇÃO E APRESENTAÇÃO RELACIONADOS AS ARTES CÊNICAS E OUTROS ESPETÁCULOS AO VIVO;;;;;-;0,0000;0,0000;500000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;302;Serviço;985529-164/2027;Organização e realização de espetáculo de rodeio;Catálogo do Compras.gov.br;Serviço;962;SERVIÇOS DE PROMOÇÃO E APRESENTAÇÃO RELACIONADOS AS ARTES CÊNICAS E OUTROS ESPETÁCULOS AO VIVO;;;;;-;0,0000;0,0000;350000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;303;Serviço;985529-165/2027;Programa Juro Zero;Catálogo do Compras.gov.br;Serviço;831;SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO;;;;;-;0,0000;0,0000;200000,0000;0,0000;26/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;304;Material;985529-166/2027;Aquisição de gêneros alimentícios necessários para o preparo do café colonial e almoço do Festival;Catálogo do Compras.gov.br;Material;9999;ITENS DIVERSOS;;;;;-;0,0000;0,0000;50000,0000;0,0000;30/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;305;Serviço;985529-167/2027;Serviços de profissional Farmacêutico para atender junto a farmácia do Centro Saúde;Catálogo do Compras.gov.br;Serviço;831;SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO;;;;;-;0,0000;0,0000;80507,2500;0,0000;01/04/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;306;Serviço;985529-168/2027;Aquisição e instalação de abrigos e pontos de ônibus;Catálogo do Compras.gov.br;Serviço;833;SERVIÇOS DE ENGENHARIA;;;;;-;0,0000;0,0000;100000,0000;0,0000;15/11/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;308;Serviço;985529-170/2027;Execução de obras para instalação e implantação de muros e cercamentos;Catálogo do Compras.gov.br;Serviço;833;SERVIÇOS DE ENGENHARIA;;;;;-;0,0000;0,0000;200000,0000;0,0000;15/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;307;Serviço;985529-169/2027;Execução global (materiais e mão de obra) para realização de obras no sistema de distribuição;Catálogo do Compras.gov.br;Serviço;833;SERVIÇOS DE ENGENHARIA;;;;;-;0,0000;0,0000;100000,0000;0,0000;15/06/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;309;Serviço;985529-171/2027;Execução de pequenas obras, reparos e melhorias nos prédios públicos e instalações prediais;Catálogo do Compras.gov.br;Serviço;833;SERVIÇOS DE ENGENHARIA;;;;;-;0,0000;0,0000;100000,0000;0,0000;15/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;310;Serviço;985529-172/2027;Execução de obras públicas e instalações, sob o regime de empreitada global;Catálogo do Compras.gov.br;Serviço;833;SERVIÇOS DE ENGENHARIA;;;;;-;0,0000;0,0000;8000000,0000;0,0000;15/02/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;311;Serviço;985529-173/2027;Prestação de serviços de engenharia de segurança e medicina do trabalho;Catálogo do Compras.gov.br;Serviço;833;SERVIÇOS DE ENGENHARIA;;;;;-;0,0000;0,0000;220000,0000;0,0000;31/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;312;Material;985529-174/2027;Aquisição de equipamentos de sinalização de emergência, sistemas de iluminação;Catálogo do Compras.gov.br;Material;9999;ITENS DIVERSOS;;;;;-;0,0000;0,0000;2000,0000;0,0000;30/06/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;313;Soluções de TIC;985529-175/2027;Aquisição de cartuchos de toner originais, compatíveis e remanufaturados;Catálogo do Compras.gov.br;Material;8010;TINTAS, VERNIZES E PRODUTOS CORRELATOS;;;;;-;0,0000;0,0000;2000,0000;0,0000;30/07/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;317;Serviço;985529-176/2027;Prestação de serviços de publicidade legal e de imprensa oficial;Catálogo do Compras.gov.br;Serviço;836;SERVIÇOS DE PUBLICIDADE;;;;;-;0,0000;0,0000;30000,0000;0,0000;30/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;314;Serviço;985529-176/2027;Prestação de serviços de publicidade legal e de imprensa oficial;Catálogo do Compras.gov.br;Serviço;836;SERVIÇOS DE PUBLICIDADE;;;;;-;0,0000;0,0000;10000,0000;0,0000;30/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;315;Serviço;985529-176/2027;Prestação de serviços de publicidade legal e de imprensa oficial;Catálogo do Compras.gov.br;Serviço;836;SERVIÇOS DE PUBLICIDADE;;;;;-;0,0000;0,0000;25000,0000;0,0000;30/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;316;Serviço;985529-176/2027;Prestação de serviços de publicidade legal e de imprensa oficial;Catálogo do Compras.gov.br;Serviço;836;SERVIÇOS DE PUBLICIDADE;;;;;-;0,0000;0,0000;500000,0000;0,0000;30/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;318;Serviço;985529-176/2027;Prestação de serviços de publicidade legal e de imprensa oficial;Catálogo do Compras.gov.br;Serviço;836;SERVIÇOS DE PUBLICIDADE;;;;;-;0,0000;0,0000;5000,0000;0,0000;30/03/2027
PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE;985529;319;Soluções de TIC;985529-177/2027;Contratação de empresa com rastreamento e monitoramento veicular;Catálogo do Compras.gov.br;Serviço;852;SERVIÇOS DE INVESTIGAÇÃO E SEGURANÇA;;;;;-;0,0000;0,0000;360000,0000;0,0000;15/03/2027
